cat_boy,0,猫系男子
cat_costume,0,猫系服装
cat_cutout,0,胸部开口出猫头剪影的服装
cat_day,0,猫之日
cat_ear,0,猫耳
cat_ear_headphones,0,猫耳式耳机
cat_ear_panties,0,猫耳造型内裤
cat_ears,0,猫耳
cat_girl,0,猫娘
cat_hair_ornament,0,猫系发饰
cat_hat,0,猫耳帽子
cat_hood,0,猫耳兜帽
cat_lingerie,0,猫系内衣
cat_on_head,0,头上趴着猫
cat_paws,0,猫爪
cat_pose,0,猫爪手势
cat_print,0,猫元素印花
cat_tail,0,猫尾巴
cat_teaser,0,逗猫
catchphrase,0,标志性台词
caterpillar_tracks,0,履带
caught,0,被抓现行
caustics,0,焦散
caution_tape,0,警示带
cave,0,洞穴
cd,0,光碟
ceiling,0,天花板
ceiling_light,0,顶灯
cellphone,0,手机
cellphone_picture,0,手机相片
censored,0,有码
centaur,0,马娘
center_frills,0,胸口带花边的服装
center_opening,0,正中间开口的服装
cervix,0,子宫口
chain,0,锁链
chain_necklace,0,项链
chain-link_fence,0,铁网
chains,0,锁链
chainsaw,0,链锯
chair,0,椅子
chaldea_uniform,0,迦勒底制服
chalk,0,粉笔
chalkboard,0,黑板
champagne,0,香槟
champagne_flute,0,香槟杯
chandelier,0,吊灯
chaps,0,皮套裤
character_censor,0,用人脸打码
character_doll,0,角色公仔
character_name,0,含角色名
character_print,0,印着某角色
character_profile,0,角色简介
character_sheet,0,人设表
character_signature,0,含该角色的签名
charm_(object),0,强调角色魅力的
chart,0,图表
chasing,0,追逐
chat_log,0,聊天框风格
cheating,0,出轨
checkerboard_cookie,0,棋盘曲奇
checkered,0,方格图案
checkered_background,0,方格背景
checkered_floor,0,格子地板
checkered_kimono,0,格子和服
checkered_neckwear,0,格子领口
checkered_scarf,0,格子围巾
checkered_shirt,0,格子衬衫
checkered_skirt,0,格子裙
cheek_bulge,0,鼓着腮帮
cheek_pinching,0,捏脸颊
cheek_poking,0,戳脸颊
cheek_pull,0,扯脸颊
cheek-to-cheek,0,脸贴脸
cheering,0,助威
cheerleader,0,啦啦队
cheese,0,奶酪
chef,0,厨师
chef_hat,0,厨师帽
chef_uniform,0,厨师工装
chemise,0,吊带胸衣
cherry,0,樱桃
cherry_blossom_print,0,樱花印花
cherry_blossoms,0,樱花
chess_piece,0,棋子
chest,0,胸部
chest_hair,0,胸毛
chest_jewel,0,胸前有宝石
chest_of_drawers,0,抽屉
chest_tattoo,0,胸部有纹身
chestnut_mouth,0,栗子嘴
chewing_gum,0,口香糖
chibi,0,Q版人物
chibi_inset,0,内含Q版形象
chick,0,小鸡
chicken,0,鸡
chi-hatan_military_uniform,0,知波单学院制服
child,0,小孩
child_drawing,0,儿童画作
child_on_child,0,孩子们
chimney,0,烟囱
chin_grab,0,抬下巴
chin_rest,0,托着下巴
chin_strap,0,颐革
chin_stroking,0,摸下巴
china_dress,0,中国服饰
Chinese,0,中文
chinese_clothes,0,中国风
chinese_text,0,中文
chinese_zodiac,0,十二生肖
chips,0,薯片
chocolate,0,巧克力
chocolate_bar,0,巧克力板
chocolate_heart,0,心形巧克力
chocolate_on_breasts,0,胸上的巧克力
choker,0,项圈
choko_(cup),0,猪口杯
chopsticks,0,筷子
christmas,0,圣诞节
christmas_lights,0,圣诞彩灯
christmas_tree,0,圣诞树
chromatic_aberration,0,色差
church,0,教堂
cigar,0,雪茄
cigarette,0,香烟
circle,0,圆圈
circle_cut,0,单行本概念预告图
circle_name,0,封绘署名
circlet,0,头冠
city,0,城市
city_lights,0,城市灯光背景
cityscape,0,城市风景
classroom,0,教室
claw_(weapon),0,爪(武器)
claw_pose,0,嘎哦
claws,0,爪
cleaning,0,打扫
cleavage,0,乳沟
cleavage_cutout,0,露出的乳沟
cleavage_dress,0,露出胸口部分的连衣裙
cleave_gag,0,被封住嘴
cleaver,0,砍肉刀
cleft_of_venus,0,蜜缝
clenched_hand,0,握紧的手
clenched_hands,0,紧握的双手
clenched_teeth,0,牙齿紧咬
cliff,0,悬崖
climbing,0,攀爬
clipboard,0,写字板
clitoral_hood,0,阴蒂包皮
clitoral_stimulation,0,玩弄阴蒂
clitoris,0,阴蒂
clitoris_piercing,0,阴核环
cloak,0,斗篷
clock,0,时钟
clock_tower,0,钟楼
clone,0,克隆
closed_eyes,0,闭上的眼睛
closed_fan,0,折扇
closed_mouth,0,闭着的嘴
closed_umbrella,0,收着的伞
close-up,0,特写镜头
cloth,0,布
clothed_animal,0,有衣着的动物
clothed_female_nude_female,0,穿着衣服的女性和裸女
clothed_female_nude_male,0,穿着衣服的女性和裸男
clothed_male_nude_female,0,穿着衣服的男性和裸女
clothed_masturbation,0,隔着衣服自慰
clothed_pokemon,0,有衣着的口袋妖怪
clothed_sex,0,穿着衣服做爱
clothes,0,衣服
clothes_around_waist,0,衣服系在腰上
clothes_between_breasts,0,衣服勒在乳沟里
clothes_between_thighs,0,衣物挂到大腿之间
clothes_down,0,褪下衣物
clothes_grab,0,扯着衣物
clothes_hanger,0,衣架
clothes_lift,0,掀起衣物
clothes_pull,0,拉开衣物
clothes_removed,0,脱下的衣服
clothes_theft,0,偷衣服
clothes_tug,0,拖拽衣服
clothes_writing,0,印着字的T恤
clothesline,0,晒衣服
cloud,0,云
cloud_hair,0,云絮状发型
cloud_print,0,云状印花
cloudy,0,多云
cloudy_sky,0,多云天气
clover,0,三叶草
clover_hair_ornament,0,三叶草发饰
club,0,棍棒
club_(shape),0,梅花(扑克)
coat,0,外套
coattails,0,燕尾
coca-cola,0,可口可乐
cock_in_thighhigh,0,插在过膝袜里
cock_ring,0,屌环
cockpit,0,外套
cocktail,0,鸡尾酒
cocktail_dress,0,(社交场合穿的)短裙
cocktail_glass,0,鸡尾酒杯
coffee,0,咖啡
coffee_cup,0,咖啡杯
coffee_mug,0,马克杯
coffin,0,棺材
coin,0,硬币
coke-bottle_glasses,0,厚如玻璃瓶底的圆眼镜
cold,0,寒冷的
collage,0,拼贴画
collar,0,项圈
collarbone,0,锁骨
collared_blouse,0,翻领短衫
collared_dress,0,有领连衣裙
collared_jacket,0,翻领夹克
collared_shirt,0,翻领衬衫
color_connection,0,色彩关联
color_guide,0,色标卡
color_trace,0,原画
colored_eyelashes,0,彩色的睫毛
colored_inner_hair,0,内层挑染
colored_pencil_(medium),0,彩色铅笔画
colored_pubic_hair,0,阴毛颜色
colored_stripes,0,多彩条纹
colorful,0,色彩斑斓的
column,0,柱子
column_lineup,0,立绘并列
comb,0,梳子
combat_boots,0,军用靴
come_hither,0,诱受
comforting,0,安慰
comic,0,漫画
command_spell,0,令咒
company_connection,0,联动
company_name,0,有版权署名
comparison,0,对比图
competition_school_swimsuit,0,竞泳死库水
competition_swimsuit,0,竞技泳衣
computer,0,计算机
concept_art,0,概念艺术
condensation_trail,0,飞机云
condom,0,避孕套
condom_in_mouth,0,口叼避孕套
condom_on_penis,0,戴避孕套
condom_packet_strip,0,避孕套包装
condom_wrapper,0,避孕套包装
cone_hair_bun,0,锥形发髻
confession,0,表白
confetti,0,彩色纸屑(祝贺)
consensual_tentacles,0,非强行的触手侵犯
constellation,0,星座
constricted_pupils,0,收缩的瞳孔
contemporary,0,现代改编
contrapposto,0,对立式平衡
controller,0,控制器
convenience_store,0,便利店
convenient_arm,0,遮住关键部位的手臂
convenient_censoring,0,简单巧妙的打码
convenient_leg,0,挡住关键部位的腿
cookie,0,曲奇
cooking,0,烹饪
cooler,0,冷藏器
copyright,0,版权
copyright_name,0,版权署名
coral,0,珊瑚
corded_phone,0,有线电话
corn,0,玉米
corpse,0,尸体
corruption,0,恶堕
corset,0,束腰
cosplay,0,角色扮演
costume,0,服装
costume_switch,0,服饰互换
cotton_candy,0,棉花糖
couch,0,沙发
countdown,0,倒计时
counter,0,柜台
couple,0,情侣
cousins,0,表亲
cover,0,封面
cover_image,0,封面图片
cover_page,0,封面
covered_collarbone,0,有衣物裹住的锁骨
covered_eyes,0,蒙住的眼
covered_face,0,蒙脸
covered_mouth,0,蒙住的嘴
covered_navel,0,隐约入目的肚脐
covered_nipples,0,隐约可见的乳头
covering,0,遮盖的动作
covering_ass,0,遮着臀部
covering_breasts,0,遮着乳房
covering_crotch,0,遮着裆部
covering_eyes,0,遮住眼睛
covering_face,0,挡住脸
covering_mouth,0,挡住嘴巴
covering_nipples,0,挡住乳头
covr,0,封面
cow,0,牛
cow_ears,0,牛耳朵
cow_girl,0,牛娘
cow_horns,0,牛角
cow_print,0,奶牛系印花
cow_tail,0,牛尾
cowboy_boots,0,牛仔靴
cowboy_hat,0,牛仔帽
cowboy_shot,0,七分身镜头
cowgirl_position,0,女上位
crab,0,螃蟹
crack,0,裂痕
craft_essence,0,概念礼装
crane_(machine),0,起重机
crate,0,大木箱
cravat,0,男式领巾
crazy,0,病娇
crazy_eyes,0,坏掉的眼神
cream,0,奶油
creator_connection,0,同个原作者的角色们的同人
creature,0,创造物
creature_and_personification,0,拟人化(含对比)
credits_page,0,书脊
crepe,0,可丽饼
crescent,0,月牙
crescent_earrings,0,月牙耳环
crescent_hair_ornament,0,月牙发饰
crescent_moon,0,新月
crescent_rose,0,新月玫瑰
criss-cross_halter,0,交叉吊带
crop_top,0,漏脐装
crop_top_overhang,0,乳帘
cropped_jacket,0,短夹克
cropped_legs,0,只画了一部分腿
cropped_shirt,0,短衬衫
cropped_torso,0,只画了一部分躯干
cropped_vest,0,小款背心
cross,0,十字
cross_earrings,0,十字耳环
cross_hair_ornament,0,十字发饰
cross_necklace,0,十字架项链
cross_print,0,十字架元素图案
crossbow,0,弩
crossdressing,0,伪娘
crossed_ankles,0,交叉脚踝
crossed_arms,0,交叉双臂
crossed_bangs,0,交叉刘海
crossed_legs,0,二郎腿
cross-laced_clothes,0,交叉花边服饰
cross-laced_footwear,0,系带靴
crossover,0,穿越
cross-section,0,截面图
crosswalk,0,人行横道
crotch,0,胯部
crotch_plate,0,裆部有特别覆盖物
crotch_rope,0,裆部勒着的绳子
crotch_rub,0,摩擦裆部
crotch_seam,0,裆部的缝
crotchless,0,开裆的
crotchless_panties,0,开档内裤
crow,0,乌鸦
crowd,0,人群
crown,0,皇冠
crown_braid,0,皇冠编织
crying,0,哭
crying_with_eyes_open,0,睁眼哭
crystal,0,矿石
crystal_ball,0,水晶球
crystal_earrings,0,水晶耳环
crystal_hair,0,水晶状的头发
cube,0,立方体
cucumber,0,黄瓜
cuddling,0,拥抱
cuffs,0,手铐
cum,0,精液
cum_in_anus,0,肛门射精
cum_in_ass,0,肛门内射
cum_in_mouth,0,口内射精
cum_in_pussy,0,中出
cum_in_vagina,0,阴道射精
cum_inside,0,内射
cum_on_ass,0,射在屁股上
cum_on_body,0,射在身上
cum_on_boy,0,射在男性身上
cum_on_breast,0,射在胸上
cum_on_breasts,0,射在胸上
cum_on_clothes,0,射在衣服上
cum_on_food,0,射在食物上
cum_on_hair,0,射在头发上
cum_on_lower_body,0,射在下半身上
cum_on_pussy,0,射在阴部上
cum_on_self,0,射在自己身上
cum_on_stomach,0,射在嘴里
cum_on_tongue,0,射在舌头上
cum_on_upper_body,0,射在上半身
cum_pool,0,淌成一滩的精液
cum_string,0,拉丝的精液
cum_while_penetrated,0,射在后庭里
cumdrip,0,溢出的精液(已拔出)
cunnilingus,0,舔阴
cup,0,杯子
cup_ramen,0,杯面
cupcake,0,纸杯蛋糕
cupless_bra,0,高露出度胸罩
curled_horns,0,弯曲的角
curly_hair,0,卷发
curry,0,咖喱
curry_rice,0,咖喱饭
cursor,0,光标
curtains,0,窗帘
curtsey,0,(女子的)屈膝礼
curvy,0,展现魅力的姿势
cushion,0,坐垫
cute,0,可爱
cute_&_girly_(idolmaster),0,cute&girly (偶像大师)
cute_face,0,可爱表情
cutoffs,0,热裤
cuts,0,割伤
cutting_board,0,砧板
cutting_hair,0,剪头发
cyberpunk,0,赛博朋克
cyborg,0,赛博人类
cyclops,0,独眼巨人
cyrillic,0,斯拉夫文
d:,0,d:
dagger,0,匕首
daisy,0,雏菊
dakimakura,0,抱枕
dakimakura_(object),0,抱枕(物体)
damaged,0,受损的
dancer,0,舞者
dancing,0,跳舞
dandelion,0,蒲公英
dangerous_beast,0,《危险的野兽》FGO礼装
dango,0,团子
danmaku,0,弹幕
dappled_sunlight,0,透过树叶洒下的阳光
dark,0,黑暗
dark_areolae,0,深色的乳晕
dark_aura,0,黑暗的气场
dark_blue_hair,0,深蓝色头发
dark_elf,0,暗精灵
dark_nipples,0,深色的乳头
dark_penis,0,深色的阴茎
dark_persona,0,黑化
dark_skin,0,褐色皮肤
darkness,0,黑暗
dated,0,付上日期的
day,0,白天
death,0,死
debris,0,残骸
debt,0,负债的
decepticon,0,霸天虎
deep_penetration,0,捅到子宫
deep_skin,0,角色的另一面(多指色情)
deepthroat,0,深喉
deer,0,鹿
defeat,0,败北
demon,0,恶魔
demon_boy,0,恶魔男孩
demon_girl,0,魅魔
demon_horns,0,恶魔的角
demon_tail,0,恶魔尾巴
demon_wings,0,恶魔翅膀
denim,0,牛仔布
denim_shorts,0,牛仔短裤
denim_skirt,0,牛仔裙
depth_of_field,0,景深(画法)
desert,0,沙漠
desk,0,书桌
desk_lamp,0,台灯
dessert,0,甜点
destruction,0,破坏
detached_collar,0,假领
detached_sleeves,0,袖肩分离装
detached_wings,0,不与本体相连的翅膀
devil,0,魔鬼
diadem,0,冠饰
diagonal_bangs,0,斜刘海
diagonal_stripes,0,斜纹
diagonal-striped_neckwear,0,斜纹领结
diamond_(gemstone),0,钻石(宝石)
diamond_(shape),0,菱形(形状)
diamond_(symbol),0,菱形(符号)
diaper,0,尿布
dice,0,骰子
different_reflection,0,映出的另一面
diffraction_spikes,0,衍射十字星
digital_dissolve,0,化成数据般消失
digital_media_player,0,随身听
dildo,0,假阴茎
dimples_of_venus,0,维纳斯之眼
dinosaur,0,恐龙
dirndl,0,阿尔卑斯村姑裙
dirty,0,肮脏的
dirty_clothes,0,弄脏的衣服
dirty_face,0,弄脏的脸
dirty_feet,0,弄脏的脚
disembodied_head,0,分离的头
disembodied_limb,0,断肢
disembodied_penis,0,断掉的阴茎
disheveled_hair,0,蓬发
disposable_cup,0,一次性纸杯
dissolving,0,溶解的
dissolving_clothes,0,溶解掉的衣服
diving,0,潜水
diving_mask,0,潜水面罩
diving_mask_on_head,0,头戴潜水面罩
dixie_cup_hat,0,狗盆帽
dock,0,船坞
doctor,0,医生
dog,0,狗
dog_collar,0,狗项圈
dog_ears,0,狗耳
dog_girl,0,犬娘
dog_tags,0,狗牌
dog_tail,0,狗尾巴
doggystyle,0,后入式
doily,0,花边元素
doll,0,人偶
doll_hug,0,抱着玩偶
doll_joints,0,玩偶球形关节
dolphin,0,海豚
dolphin_shorts,0,海豚短裤
dominatrix,0,女王(SM中)
domino_mask,0,SM面具
donation_box,0,募捐箱
don't_say_"lazy",0,《don't_say_"lazy"》
door,0,门
dot_nose,0,小圆点鼻
dotted_line,0,虚线
double_anal,0,双重爆菊
double_bun,0,团子头
double_dildo,0,双头龙
double_handjob,0,双手各握着一根阴茎
double_penetration,0,双穴同插
double_v,0,啊嘿颜比V
double_vaginal,0,双重入穴
double_vertical_stripe,0,服饰上有两条平行条纹
double-breasted,0,双排纽扣
doughnut,0,甜甜圈
dougi,0,武道服
doujin_cover,0,同人封面
doujinshi,5,同人志
dove,0,白鸽
downblouse,0,胸部走光
dowsing_rod,0,占星杖
doyagao,0,得意脸
d-pad,0,方向键
d-pad_hair_ornament,0,方向键发饰
dragging,0,角色在拖某物
dragon,0,龙
dragon_girl,0,龙娘
dragon_horns,0,龙角
dragon_tail,0,龙尾
dragon_wings,0,龙翼
dragonfly,0,蜻蜓
draph,0,牛角族
drawer,0,抽屉
drawing,0,绘画
drawing_bow,0,拉弓
drawing_tablet,0,手绘板
drawr,0,源drawr不可寻
drawstring,0,衣服的抽绳
dreaming,0,做梦
dress,0,连衣裙
dress_bow,0,连衣裙上的蝴蝶结
dress_lift,0,掀起裙子
dress_pull,0,剥下裙子胸口的部分
dress_removed,0,脱下裙子
dress_shirt,0,西服衬衫
dress_tug,0,压住裙摆
dressing,0,穿衣
dressing_another,0,着装
drill,0,钻头
drill_hair,0,钻头发型
drink,0,饮料
drinking,0,喝
drinking_glass,0,酒杯
drinking_straw,0,吸管
dripping,0,液体滴落
driving,0,驾驶
drone,0,无人机
drooling,0,流口水
drop_shadow,0,立绘阴影
dropping,0,(意外)掉落
drugs,0,药物
drum,0,鼓
drum_(container),0,桶(容器)
drum_set,0,架子鼓
drumsticks,0,鼓槌
drunk,0,喝醉的
drying,0,弄干(浴后)
drying_hair,0,弄干头发
dual_persona,0,双重人格
dual_wielding,0,双持
duck,0,鸭子
dudou,0,肚兜
duel,0,决斗
duel_monster,0,游戏王决斗怪兽
duffel_bag,0,行李包
duffel_coat,0,粗呢大衣
dumbbell,0,哑铃
dungarees,0,工装服
dusk,0,黄昏
dust,0,灰尘
dust_cloud,0,烟尘
duster,0,掸子
dutch_angle,0,德式倾斜镜头
dvd_cover,0,DVD封面
dyed_bangs,0,染刘海
eagle,0,鹰
ear_biting,0,咬耳朵
ear_blush,0,耳红
ear_piercing,0,穿耳洞
ear_protection,0,护耳罩
ear_tag,0,耳标
earbuds,0,耳塞
earmuffs,0,耳罩
earphones,0,耳机
earrings,0,耳环
ears,0,多双耳朵
ears_down,0,下垂的耳朵
ears_through_headwear,0,为耳朵留洞的头饰
easel,0,画架
east_asian_architecture,0,东方风格建筑
easter_egg,0,复活节彩蛋
eastern_dragon,0,东方龙
eating,0,咀嚼
egasumi,0,工霞
egg,0,蛋
egg_vibrator,0,跳蛋
eggplant,0,茄子
egyptian,0,埃及
egyptian_clothes,0,埃及风格服饰
ehoumaki,0,惠方卷
eighth_note,0,八分音符
ejaculation,0,射精
elbow_gloves,0,长手套
elbow_pads,0,护肘
electric_fan,0,电风扇
electric_guitar,0,电吉他
electric_socket,0,插座
electricity,0,电
elephant,0,大象
elf,0,精灵
elite_four,0,四天王
ema,0,绘马
embarrassed,0,害羞
embellished_costume,0,经润饰的服装
embers,0,余烬
emblem,0,纹章
emerald_(gemstone),0,翡翠(宝石)
emphasis_lines,0,集中线
empty_eyes,0,空洞的眼神
endured_face,0,忍耐的表情
enema,0,灌肠
energy_ball,0,能量球
energy_gun,0,镭射枪
energy_sword,0,光剑
English,0,英文
english_text,0,英语
engrish_text,0,L和R不分的英文
enmaided,0,女仆装
enpera,0,(围巾束成的)乌贼鳍发型
envelope,0,信封
epaulettes,0,肩章
epic,0,壮丽且经典的故事(的同人)
eraser,0,橡皮擦
erect_clitoris,0,膨胀的阴核
erection,0,勃起
erection_under_clothes,0,老二立帐篷
eromanga,0,色情漫画
error,0,有问题的作画
erune,0,兽耳族
evening,0,傍晚
evening_gown,0,晚会礼服
everyone,0,集合绘
evil_grin,0,邪恶的露齿笑
evil_smile,0,邪恶的笑容
excessive_cum,0,超大的射精量
excessive_pubic_hair,0,极浓密的阴毛
excited,0,兴奋
exercise,0,做运动
exhibitionism,0,露出
explosion,0,爆炸
explosive,0,易爆的
expression_chart,0,角色的多表情展示
expressionless,0,无口
expressionless_eyes,0,失神
expressions,0,表情绘
expressive_clothes,0,富有表现力的衣服
expressive_hair,0,富有表现力的头发
extra,0,衍生角色(形象)
extra_arms,0,多只手臂
extra_ears,0,四只耳朵
extra_eyes,0,多只眼睛
extra_mouth,0,有多张嘴巴
extremely_detailed_cg,0,极其细致的CG
extremely_detailed_wallpaper,0,极其细致的壁纸
eye_contact,0,对视
eye_of_horus,0,荷鲁斯之眼
eyeball,0,眼球
eyebrows,0,眉毛
eyebrows_behind_hair,0,挡在头发下的眉毛
eyebrows_visible_through_hair,0,透过头发可以看到的眉毛
eyelashes,0,睫毛
eyelid_pull,0,做鬼脸
eyeliner,0,眼线
eyepatch,0,眼罩
eyepatch_bikini,0,眼罩比基尼
eyepatch_removed,0,摘眼罩
eyes,0,眼睛
eyes_closed,0,闭眼
eyes_visible_through_hair,0,透过头发可以看到的眼睛
eyeshadow,0,眼影
eyewear_on_head,0,眼镜别在头上
eyewear_removed,0,摘眼镜
face,0,脸部
faceless,0,没有脸部细节的
faceless_female,0,无脸部女性
faceless_male,0,无脸男
facepaint,0,脸部画有图案
facepalm,0,以手掩面
facesitting,0,坐在脸上
face-to-face,0,脸贴脸
facial,0,颜射
facial_hair,0,胡须
facial_mark,0,脸部有图案
facial_tattoo,0,脸部有纹身
facing_another,0,二人面对面(脸贴得很近)
facing_away,0,面向别处
facing_viewer,0,面向镜头
failure,0,失败
fairy,0,妖精
fairy_wings,0,妖精的翅膀
fake_animal_ears,0,仿制的动物耳朵
fake_cover,0,(同人向玩梗向的)封面
fake_facial_hair,0,假胡须
fake_horns,0,装饰性的角
fake_mustache,0,假胡子
fake_screenshot,0,(同人向玩梗向的)截图
fake_tail,0,仿造的尾巴
fake_wings,0,仿造的翅膀
falchion_(fire_emblem),0,法尔西昂(火焰之纹章)
fallen_down,0,倒地的
falling,0,正在下坠的
falling_leaves,0,落叶
falling_petals,0,落花
family,0,一家子
family_crest,0,家徽
fan,1,扇子
fang,0,虎牙
fang_out,0,露出虎牙
fangs,0,尖牙
fanny_pack,0,腰包
fantasy,0,幻想
fashion,0,时尚
fat,0,肥胖的
fat_man,0,胖子
fat_mons,0,肥穴
father_and_daughter,0,父女
father_and_son,0,父子
faucet,0,水龙头
faulds,0,腹甲
faux_figurine,0,仿手办风格
faux_traditional_media,0,传统手绘风格
feather_boa,0,羽毛围巾
feather_hair_ornament,0,羽毛头饰
feathered_wings,0,羽翼
feathers,0,羽毛
feather-trimmed_sleeves,0,羽毛装饰的袖子
fedora,0,软呢帽
feeding,0,喂食
feet,0,脚
feet_out_of_frame,0,双脚不在图内
feet_up,0,翘起脚
fellatio,0,口交
fellatio_gesture,0,摆着口交的手势
female,0,女人
female_child,0,女童
female_ejaculation,0,潮吹
female_orgasm,0,女性高潮
female_pervert,0,痴女
female_pov,0,女性视角
femdom,0,逆推
fence,0,栅栏
ferret,0,貂
ferris_wheel,0,摩天轮
festival,0,节日
fetal_position,0,婴儿姿势
fff_threesome,0,女女女3P
ffm_threesome,0,女女男3P
fictional_persona,0,原创人物
field,0,田野
fiery_wings,0,燃烧着的翅膀
fighter_jet,0,战斗机
fighting,0,战斗中的
fighting_stance,0,战斗姿态
figure,0,手办
film_grain,0,胶片颗粒感
fine_art_parody,0,名画模仿
fine_fabric_emphasis,0,精细的面料感
finger_biting,0,咬手指
finger_gun,0,手枪手势
finger_in_another's_mouth,0,口内指交
finger_in_mouth,0,手指伸进嘴里
finger_on_trigger,0,准备扣扳机的手势
finger_sucking,0,吮吸手指
finger_to_mouth,0,手抵在嘴唇边
fingering,0,指交
fingering_through_clothes,0,手指隔着衣物摸来摸去
fingerless_gloves,0,无指手套
fingernails,0,指甲
fingers,0,手指
fingers_together,0,手指并拢
fingersmile,0,用手指做出笑脸
fins,0,鱼鳍
fire,0,火
fireflies,0,萤火虫
fireplace,0,壁炉
fireworks,0,烟花
firing,0,射击
fish,0,鱼
fish_girl,0,鱼人
fish_hair_ornament,0,鱼形发饰
fish_print,0,鱼形印花
fisheye,0,鱼眼镜头
fishing,0,钓鱼
fishing_rod,0,钓鱼竿
fishnet_legwear,0,渔网袜
fishnet_pantyhose,0,渔网袜
fishnet_stockings,0,渔网袜
fishnets,0,网袜
fisting,0,拳头插入
flaccid,0,未勃起的
flag,0,旗
flag_print,0,旗帜印花
flail,0,梿枷
flame,0,火焰
flame_print,0,火焰图案
flaming_eye,0,焰目
flapping,0,拍打动作
flashback,0,回忆场景
flashing,0,露出
flashlight,0,手电筒
flask,0,烧瓶
flat_ass,0,贫瘠的屁股
flat_cap,0,平顶帽
flat_chest,0,贫乳
flat_chest_grab,0,抓着贫乳
flat_color,0,平涂风格
flats,0,平铺的背景
fleeing,0,在逃跑的
fleur_de_lapin_uniform,0,点兔女仆装
flexible,0,柔韧性好的
flexing,0,秀肌肉
flip_phone,0,翻盖手机
flip-flops,0,人字拖
flipped_hair,0,外卷发型
floating,0,漂浮的
floating_hair,0,飘动的头发
floating_island,0,浮岛
floating_object,0,漂浮物
flock,0,恢弘感
floor,0,地板
floppy_ears,0,大耳朵
floral_background,0,花朵点缀的背景
floral_print,0,花朵图案(印花)
flower,0,花
flower_(symbol),0,花(符号)
flower_bracelet,0,花手镯
flower_earrings,0,花耳环
flower_field,0,花田
flower_knot,0,绳结
flower_necklace,0,花环
flower_ribbon,0,花丝带
fluffy,0,毛茸茸的
flustered,0,慌乱的
flute,0,笛
flying,0,飞行
flying_kick,0,飞踢
flying_sweatdrops,0,飞扬的汗珠
foam,0,泡沫
fog,0,雾
folded,0,抬腿露阴
folded_ponytail,0,蜷起来的马尾
folding_chair,0,折叠椅
folding_fan,0,扇子
food,0,食物
food_in_mouth,0,嘴里有食物
food_on_body,0,身体上有食物
food_on_face,0,脸上有食物
food_print,0,食物印花
food_stand,0,食品摊
food-themed_hair_ornament,0,食物发饰
foot_out_of_frame,0,单脚不在图内
footjob,0,足交
footprints,0,脚印
forced_orgasm,0,强制高潮
forehead,0,露额头
forehead_jewel,0,额前有宝石
forehead_kiss,0,亲吻额头
forehead_mark,0,额前有图案
forehead_protector,0,护额
forehead-to-forehead,0,额头贴额头
foreshortening,0,正前缩距透视法
foreskin,0,包皮
forest,0,森林
fork,0,餐叉
formal,0,正装
fountain,0,喷泉
four-leaf_clover,0,四叶草
fourth_wall,0,次元壁
fox,0,狐狸
fox_ears,0,狐耳
fox_girl,0,狐娘
fox_mask,0,狐狸面具
fox_shadow_puppet,0,狐狸手势
fox_tail,0,狐狸尾巴
framed_breasts,0,极具立体感的乳房
freckles,0,雀斑
freediving,0,潜水
French,0,法文
french_braid,0,法式辫子
french_flag,0,法国国旗
french_fries,0,炸薯条
french_kiss,0,舌吻
french_text,0,法文
fried_egg,0,煎蛋
friends,0,朋友
friled_bikini,0,褶边比基尼
frilled_apron,0,花边围裙
frilled_bikini,0,花边比基尼
frilled_bow,0,花边蝴蝶结
frilled_bra,0,褶边文胸
frilled_bra,0,花边胸罩
frilled_capelet,0,花边披肩
frilled_choker,0,花边项圈
frilled_collar,0,花边衣领
frilled_dress,0,花边连衣裙
frilled_gloves,0,花边手套
frilled_hairband,0,花边发带
frilled_kimono,0,花边和服
frilled_legwear,0,花边的裤袜
frilled_panties,0,花边内裤
frilled_ribbon,0,花边缎带
frilled_shirt,0,花边衬衫
frilled_shirt_collar,0,花边衬衫领
frilled_skirt,0,花边裙子
frilled_sleeves,0,花边袖子
frilled_swimsuit,0,花边泳衣
frills,0,花边
fringe_trim,0,碎边饰物
frog,0,青蛙
frog_girl,0,青蛙娘
frog_hair_ornament,0,青蛙发饰
frogtie,0,青蛙捆绑
from_above,0,俯视镜头
from_behind,0,背影
from_below,0,仰视镜头
from_outside,0,室外看向室内
from_side,0,角色的侧面
front_ponytail,0,束在正面的马尾
front_zipper_swimsuit,0,拉链在正面的泳衣
front-print_panties,0,正面有图案的内裤
front-tie_bikini,0,从正面打结的比基尼
front-tie_top,0,从正面打结的衣物
frottage,0,摩擦性器
frown,0,皱眉
frozen,0,被冻住的
fruit,0,水果
fruit_insertion,0,用水果蔬菜
frying_pan,0,平底锅
fucked_silly,0,被日到恍惚
full_armor,0,穿着全套盔甲的
full_body,0,全身
full_moon,0,满月
full_nelson,0,双肩下握颈体位
full_nudity,0,全裸
full-face_blush,0,整张脸泛红
full-length_zipper,0,有整件衣物长的拉链
full-package_futanari,0,有完整两性器官的扶她
fume,0,气得冒烟
fundoshi,0,兜裆布
fur,0,毛皮
fur_boots,0,矮跟休闲皮草靴
fur_coat,0,毛皮大衣
fur_collar,0,毛皮衣领
fur_hat,0,毛皮帽子
fur_trim,0,皮草款式
furisode,0,振袖
furry,0,毛茸茸
